temperature_c,humidity_pct,delta_temp,delta_humi,comfort_class,comfort_label
29.6,58.7,-0.20160026625005115,-0.5873279447480764,2,WARM_HUMID
29.8,62.5,-0.14879299215115666,0.12662969322895376,2,WARM_HUMID
29.6,60.0,0.07848347786055497,-0.6894069941650237,2,WARM_HUMID
19.1,53.5,-0.03848644182652112,0.7792603063343498,0,COLD
29.4,45.0,-0.24822850077986539,-0.2480962470966797,2,WARM_HUMID
20.0,28.2,-0.3381536509656712,0.4362747065442067,0,COLD
21.4,35.3,0.3018256557561974,-0.11117023880001478,0,COLD
29.0,40.1,0.10418183279372746,0.1283118339677439,2,WARM_HUMID
27.6,46.0,0.014651414782324757,-0.3326235120917474,2,WARM_HUMID
20.9,38.6,0.027451939246722307,-0.21801786345733218,0,COLD
21.0,30.0,0.07086124523158253,-0.012152801990640071,0,COLD
34.1,42.2,0.07048556317381004,-0.45461203180824983,3,HOT
30.4,56.8,0.05865288280550185,0.15543277850028447,2,WARM_HUMID
33.8,61.6,0.04644707472749099,-0.5205116372092247,3,HOT
29.7,78.0,0.3819081803914188,0.019548319977440515,3,HOT
18.6,58.3,0.01587636377874461,0.3539496230067796,0,COLD
34.0,47.0,-0.15821181986290206,-0.022351531568366476,3,HOT
22.4,49.2,-0.1180297071767315,0.12670498975643474,1,COMFORT
28.1,59.2,0.12328497207404489,0.3621950559378236,2,WARM_HUMID
20.8,29.6,-0.24043858697864842,-0.07646900199132241,0,COLD
24.6,64.0,-0.1935842132919328,-0.019228850004410616,1,COMFORT
22.8,62.4,-0.048994282517293715,0.040507416555206927,1,COMFORT
22.8,32.2,-0.013679497089187637,-0.14753261314669938,1,COMFORT
23.9,38.2,0.07963007431007231,-0.9303864105136163,1,COMFORT
17.4,55.1,-0.08989541829355881,-0.4637358734245929,0,COLD
26.8,55.0,0.2165646906109889,-0.2489281198595466,1,COMFORT
29.8,73.4,-0.19114308345763859,0.2044231014943912,3,HOT
32.0,79.0,-0.24289614767933718,0.36346220460740725,3,HOT
33.1,32.3,-0.06537006637257807,0.25139485374436393,3,HOT
20.7,66.0,-0.0516452567684271,0.01763421081838756,0,COLD
26.4,59.0,0.25117386500213057,0.4569198680707393,1,COMFORT
29.6,65.9,0.20729707132414515,-0.10185794925824516,3,HOT
28.0,60.0,-0.06361770224513115,-0.5790883764401124,2,WARM_HUMID
23.8,23.5,0.2512803636131665,0.34372711973450604,1,COMFORT
32.1,58.9,-0.01735890531342591,0.46207865947699045,3,HOT
25.2,61.8,0.10341259865789652,0.2557878204838683,1,COMFORT
20.4,27.6,-0.1304774835431048,0.48721170866152835,0,COLD
28.5,31.9,0.04297444362134091,-0.6928158745837486,2,WARM_HUMID
21.1,37.0,-0.12179599390924667,0.16373789065601865,0,COLD
21.4,34.9,-0.009002435846046005,0.2151103665597165,0,COLD
21.6,67.2,-0.1342178458616151,0.32104435679876625,0,COLD
32.0,86.0,-0.13204976865847343,0.013876994886674394,3,HOT
21.4,34.7,-0.11504424101730619,0.2004239865537205,0,COLD
26.7,57.2,0.24408985421261048,-0.07703051983362624,1,COMFORT
30.8,25.1,0.04230513288140138,-0.003933053633883824,2,WARM_HUMID
20.9,30.5,-0.037037749123418194,-0.09559802466510962,0,COLD
19.2,53.2,-0.18472493658323993,0.6377307870115348,0,COLD
29.6,44.0,0.0901530296447159,0.07247664127451901,2,WARM_HUMID
23.7,32.6,0.015504029799384035,-0.04914076063287591,1,COMFORT
27.0,69.0,-0.24318162014048156,-0.2100306751184002,2,WARM_HUMID
12.8,47.8,-0.03396997089573081,-0.2880434586621654,0,COLD
20.5,55.0,-0.07064847153960048,-0.17870201067156355,0,COLD
22.0,37.0,0.17410651077198291,0.34587398222086574,1,COMFORT
25.8,46.4,-0.06733625809695096,0.13122768749436783,1,COMFORT
29.8,77.9,0.21379986513424576,0.40212843472361925,3,HOT
28.3,67.0,0.2918140652006841,0.25308945679243305,2,WARM_HUMID
30.0,89.0,-0.23058123818431525,0.2223267355324493,3,HOT
32.0,93.0,0.1633291930364144,0.07764360441589163,3,HOT
29.8,62.0,0.029354025490301756,0.16600785187304634,2,WARM_HUMID
29.2,64.4,0.21789721012276864,0.05369776659253315,2,WARM_HUMID
28.9,73.0,-0.2569224336905247,0.3340858559540567,3,HOT
19.9,56.1,-0.15199545411655044,-0.055640059427728664,0,COLD
20.8,48.1,0.14780568100794483,-0.04766495234784297,0,COLD
27.8,21.8,-0.03478169625918489,0.2357016760513438,2,WARM_HUMID
21.5,60.6,0.059610604933026806,-0.16715397210967925,0,COLD
25.6,35.0,-0.34563179039159503,0.43354801776007046,1,COMFORT
25.5,49.0,0.14984517529749308,0.17547259212674832,1,COMFORT
29.1,74.1,-0.1246931843222835,-0.007641062821518017,3,HOT
25.3,36.0,-0.11845021262931978,-0.24746160256809402,1,COMFORT
22.4,42.8,0.17757063248665247,-0.4646083005887116,1,COMFORT
28.9,20.9,0.13477675568273467,-0.13016321962388336,2,WARM_HUMID
23.0,44.0,-0.2019896510779032,0.2754334112083267,1,COMFORT
23.5,67.4,0.17634666459640833,0.1720609441834744,1,COMFORT
30.4,23.8,0.16612488601772343,0.6948298191240387,2,WARM_HUMID
38.9,16.8,0.007564014620916459,-0.17697477002967,3,HOT
18.3,63.2,0.19856408070184017,-0.5551387453846306,0,COLD
21.9,29.6,0.017380016910163183,0.360422513432182,0,COLD
29.0,29.3,-0.10934388750497433,0.18699068930384732,2,WARM_HUMID
22.4,66.5,-0.09529580544324968,0.7545469645729659,1,COMFORT
30.5,70.1,-0.03933459294271882,0.2298236509657306,3,HOT
24.3,68.6,0.003796514736114108,-0.25194414240259005,1,COMFORT
30.8,70.7,-0.05880716740006719,-0.22467396736265513,3,HOT
28.1,60.0,0.29400282193796606,-0.1299110372683432,2,WARM_HUMID
28.3,45.0,0.06677484246699256,-0.28190973220431753,2,WARM_HUMID
22.9,28.7,-0.1763820306906889,0.16094007386998205,1,COMFORT
21.9,28.7,0.17505452632091026,-0.6178101788063137,0,COLD
23.4,44.7,-0.3708373608058269,-0.38651476442110755,1,COMFORT
29.0,75.2,-0.028760665981323517,0.14422241001536792,3,HOT
37.0,74.0,0.11609903524638987,0.2785583876356438,3,HOT
28.8,74.9,-0.00967471381921479,0.35288088161277387,3,HOT
33.0,38.7,-0.12504991418392938,-0.2799308600887797,3,HOT
20.7,71.6,0.06741404587723461,0.13171679220899393,0,COLD
28.4,52.0,-0.09245421120592162,-0.14522976387644113,2,WARM_HUMID
26.9,72.8,-0.04516555433839332,0.2355093507044586,2,WARM_HUMID
21.7,41.1,0.10901910696027056,0.07681668170545251,0,COLD
30.7,70.7,-0.0006935399400463431,-0.36941763849425535,3,HOT
18.9,37.6,0.09015794026111551,0.30836439726042963,0,COLD
24.8,49.0,0.07592364831910685,-0.5776799393512376,1,COMFORT
25.8,47.0,0.017347005349026428,-0.9478930997145087,1,COMFORT
30.0,55.0,-0.0756526280910386,0.33078766307424534,2,WARM_HUMID
24.1,62.7,-0.05361015393613529,-0.21801940909310935,1,COMFORT
24.5,45.0,0.19663478939878434,-0.11608699259022154,1,COMFORT
28.7,33.3,-0.03714173046621765,-0.2674959356917045,2,WARM_HUMID
21.9,67.0,0.20446772444629085,-0.5397715428602846,0,COLD
22.2,45.1,-0.013556863264275956,0.024826286840701876,1,COMFORT
24.2,57.0,-0.013472002040448927,0.2548332132079517,1,COMFORT
21.3,37.8,-0.019277623599754577,0.4283600417615209,0,COLD
32.3,36.5,-0.03546445852689206,-0.1597126347835599,3,HOT
27.1,24.0,0.13599725787139247,0.4274998135103581,1,COMFORT
25.5,17.5,-0.20841458893828665,0.37275617316405274,1,COMFORT
34.5,43.0,-0.04763449869303874,0.08953217401142394,3,HOT
32.1,64.4,-0.15844621957136296,-0.37380197466946163,3,HOT
19.2,29.5,-0.02983434625374888,-1.0101796013285431,0,COLD
19.1,43.6,0.20487484331848116,-0.028340113393627454,0,COLD
33.6,30.6,0.13109959275869246,0.37426790457336906,3,HOT
30.2,73.6,-0.03553784791321605,-0.0924901819276655,3,HOT
28.1,52.5,0.03700090648632799,0.053695800987120214,2,WARM_HUMID
24.6,72.6,-0.16620424528873554,0.23668837540288262,1,COMFORT
21.9,48.5,0.08393118884220191,0.41103291305234024,0,COLD
20.8,54.5,0.16382792279390856,-0.20590804737614388,0,COLD
28.0,60.0,0.1327204460133883,-0.028530620974611606,2,WARM_HUMID
30.8,48.3,0.008906665068516426,0.2738464152320596,2,WARM_HUMID
21.3,32.2,0.17821785849847496,-0.262315742749788,0,COLD
30.3,56.8,-0.22327987848377134,-0.20695196681106387,2,WARM_HUMID
20.3,40.6,0.09381953100684924,-0.0921981069930935,0,COLD
29.5,56.0,-0.19070023048955717,0.052051895340332124,2,WARM_HUMID
25.1,31.4,-0.033073268307380346,0.019018822884842104,1,COMFORT
29.8,19.2,0.12853857279688555,-1.0987292156579567,2,WARM_HUMID
20.2,27.0,0.25169487554530456,0.051253541610739584,0,COLD
26.8,31.2,0.04181186311950961,-0.18291836652143245,1,COMFORT
27.9,62.1,-0.1619727166415801,0.21460399447933698,2,WARM_HUMID
22.6,43.7,-0.18313312797210174,-0.4178237174462299,1,COMFORT
23.7,50.8,-0.11613057275293508,0.549787448038863,1,COMFORT
30.2,64.5,-0.03454452184001062,-0.5990535911899475,3,HOT
21.6,46.2,0.08805433664688797,-0.3294811876017129,0,COLD
29.0,79.0,0.0496687438162066,0.0623562058960396,3,HOT
22.5,72.4,0.28729096159255085,0.07776631139370262,1,COMFORT
29.4,63.0,-0.04109896227439563,0.049992844031185965,2,WARM_HUMID
24.8,60.5,-0.13638166708897045,0.07882108148185651,1,COMFORT
24.0,18.7,0.03250794631843244,-0.10847748318661297,1,COMFORT
27.6,76.2,0.0790173869971015,0.20805725678987794,2,WARM_HUMID
30.9,54.6,-0.07733122849122391,-0.3054657260302353,3,HOT
19.1,28.7,0.06592287419936471,-0.6102003965724464,0,COLD
29.3,26.4,0.08695491299783036,0.2157361095036809,2,WARM_HUMID
31.9,78.0,-0.022597036614897127,-0.3670296869794092,3,HOT
20.8,48.3,-0.1366937169513159,-0.3460063300416394,0,COLD
20.8,61.4,-0.049062449570404676,-0.3014629979307913,0,COLD
24.3,53.2,-0.01827993940063075,-0.06322287196319042,1,COMFORT
24.6,59.0,-0.12556352004225593,-0.2985628037330011,1,COMFORT
21.4,32.7,-0.22587290990111475,-0.2912355184213768,0,COLD
20.9,42.0,0.008437383674868468,0.08013486028295627,0,COLD
21.5,75.6,-0.007128035955293906,-0.04275279873389404,0,COLD
23.1,55.5,-0.26289042964301956,0.44477254659698356,1,COMFORT
21.5,55.6,-0.1809283893953636,0.3655730146759775,0,COLD
21.0,77.0,-0.0402041264502147,-0.25505461237440796,0,COLD
30.1,40.0,-0.1482886660726376,-0.47672782728702184,2,WARM_HUMID
21.4,50.1,0.1749509567341878,-0.13609384599880883,0,COLD
18.6,37.0,0.07142534158450048,0.03176748417676773,0,COLD
33.8,36.9,-0.02421706997548008,-0.31171554302869997,3,HOT
24.3,23.1,-0.004013450398341242,-0.017791187937925477,1,COMFORT
33.0,79.0,0.25652337854375146,0.24486317285195708,3,HOT
29.5,63.0,-0.04644745709820918,0.22478502306446635,2,WARM_HUMID
23.6,37.6,-0.07700950211640922,-0.01495231134900385,1,COMFORT
12.8,51.3,0.15103686197164687,-0.020566291652884233,0,COLD
33.0,62.0,-0.4014078193604349,-0.5249043241430587,3,HOT
25.4,74.8,0.18823146173810038,-0.3376362726135214,1,COMFORT
28.9,77.7,-0.019576790893150283,-0.9253929572533819,3,HOT
27.7,49.0,0.14337041176687212,0.49025531644364756,2,WARM_HUMID
21.0,36.6,0.14297643814940306,-0.5042055974849392,0,COLD
23.0,38.5,0.027266380247591166,0.5699224646004625,1,COMFORT
29.1,44.0,0.08595697881533935,-0.031158749356846073,2,WARM_HUMID
28.2,36.0,-0.0933052208331572,0.16444334593795928,2,WARM_HUMID
28.8,49.0,-0.05876372235657328,0.4497075919825968,2,WARM_HUMID
28.1,29.9,-0.0035806603120454917,0.19117092696231303,2,WARM_HUMID
27.1,22.7,0.16579708522399317,-0.10064815363477436,1,COMFORT
30.3,26.0,-0.027069194775590204,-0.27255068080187134,2,WARM_HUMID
26.8,31.0,-0.06201730552076929,0.32030451607906335,1,COMFORT
23.0,22.8,-0.026491426524457625,-0.053960746703202056,1,COMFORT
16.0,36.9,0.023413610768527857,-0.0818385585092127,0,COLD
37.4,40.2,-0.27940352852798683,-0.09113532223081978,3,HOT
27.5,67.6,0.21718492124688762,0.06152670471093961,2,WARM_HUMID
21.4,72.3,0.18630718840878835,0.4115083540732376,0,COLD
26.8,83.5,0.17053424953703955,-0.2120022888368346,2,WARM_HUMID
27.5,44.0,0.14254613879603636,-0.08124775433970946,2,WARM_HUMID
20.9,39.6,-0.012304510091461418,-0.1733715524038347,0,COLD
25.8,56.0,-0.005645205363727254,-0.46503453436753067,1,COMFORT
22.0,39.4,-0.055719303163152815,0.8689679559791327,1,COMFORT
27.2,33.4,0.0074199612021056535,-0.1995838041842805,1,COMFORT
31.1,56.2,0.04057702131996002,0.023755046442983988,3,HOT
22.0,56.4,0.3699882014012334,-0.4736348041192943,1,COMFORT
23.5,49.7,0.008474451212772662,-0.5721648786142514,1,COMFORT
29.5,32.2,0.11310923339525852,1.2007645240152394,2,WARM_HUMID
20.3,42.4,0.14294178910674246,-0.2961982525866233,0,COLD
20.4,48.4,0.06723430709662667,-0.4275254573910016,0,COLD
29.9,63.8,-0.21294848165857508,0.29515269155077867,3,HOT
25.0,40.6,-0.170072879063093,0.46657176521010896,1,COMFORT
20.2,40.1,-0.022116367738078794,-0.6223817480277541,0,COLD
21.9,59.7,-0.27411844035531324,-0.12209009785000927,0,COLD
12.8,52.2,-0.003716567906384411,-0.10850762636781026,0,COLD
28.0,84.3,0.18977983319294237,-0.03688099465514298,2,WARM_HUMID
27.7,38.0,-0.08081412560191435,-0.43053359013672576,2,WARM_HUMID
33.0,29.0,0.05818388431266456,0.13606644119033115,3,HOT
14.6,38.9,0.22093386282601662,0.13641398239983485,0,COLD
24.9,48.3,0.029383935012413157,0.7222061586623966,1,COMFORT
30.4,75.6,0.20879935471690042,-0.6114235624657232,3,HOT
29.0,68.6,-0.10719961752614887,0.4919494728357367,2,WARM_HUMID
19.2,53.1,-0.16131958416347383,-0.3274860288907019,0,COLD
16.9,32.6,0.21272317878593913,-0.15254818676425264,0,COLD
33.2,55.3,0.20075107918900958,0.042280903067256626,3,HOT
20.7,71.6,-0.16179398971608278,-0.3258085336089256,0,COLD
35.2,40.0,-0.2740092359849465,-0.16776590885424783,3,HOT
30.2,47.0,-0.21948814755939958,0.716584964041307,2,WARM_HUMID
28.0,34.6,-0.07831952793386217,-0.40281117480751255,2,WARM_HUMID
21.6,43.7,-0.04414016945261288,0.024738737073842873,0,COLD
30.6,70.5,-0.021520459545659672,-0.5553706970885698,3,HOT
30.0,41.0,0.2929888706289852,0.07111376226905569,2,WARM_HUMID
32.5,33.3,0.1166654234951723,-0.4680197438175599,3,HOT
17.3,53.7,0.02748630673638235,0.06985110339432743,0,COLD
25.1,27.5,-0.1088831375747991,0.05919081533072837,1,COMFORT
39.0,33.0,-0.03795449345361771,-0.27781110853796087,3,HOT
21.8,67.0,0.09409059496263322,-0.29034779678098904,0,COLD
30.8,73.0,-0.348813023120952,0.24157141801296064,3,HOT
30.0,72.0,-0.058190710781478715,0.6218360285891005,3,HOT
24.3,26.3,-0.031410460274111714,0.39848445010786077,1,COMFORT
21.8,39.2,-0.31419664924691765,-0.5875112889289427,0,COLD
30.6,73.1,0.11245470321673035,0.5180295924977226,3,HOT
23.1,44.3,-0.021079579176656735,0.06968545770303813,1,COMFORT
27.5,59.6,0.08628417743722706,-0.18900483689049177,2,WARM_HUMID
21.6,56.1,-0.32909417444932104,0.8394916304618241,0,COLD
21.3,46.0,-0.011685704042512133,-0.12491556416303091,0,COLD
22.6,19.8,0.2735392740550941,0.020783393746585277,1,COMFORT
19.4,52.6,0.06710794447101412,-0.018668262911124302,0,COLD
20.8,74.2,0.12825339263199526,0.4340174650483144,0,COLD
21.5,36.1,0.07944117982284392,-0.46552413211697274,0,COLD
23.8,30.3,-0.006196659466176019,0.1563330226273365,1,COMFORT
20.9,42.0,-0.3857221161874988,1.1364963669227712,0,COLD
21.1,66.0,-0.07411174608659056,-0.3891813437701599,0,COLD
32.9,20.0,0.2902731060090344,0.3798303620803064,3,HOT
23.0,69.9,-0.21684049839162636,0.10932140961942974,1,COMFORT
32.9,62.3,0.12214124635664364,0.613344976758073,3,HOT
31.5,28.5,0.2506459940337539,-0.17795630456438793,2,WARM_HUMID
27.8,57.0,-0.3636360390409412,-0.4409582853413981,2,WARM_HUMID
21.3,35.6,-0.03956157543429193,-0.24184060990722972,0,COLD
23.1,56.0,0.011671701988951113,0.4853235844247804,1,COMFORT
24.9,48.1,-0.13245961587239016,0.9476886714472876,1,COMFORT
20.7,33.7,-0.011625178318157297,0.30474429236223766,0,COLD
31.7,67.5,0.04191100193942809,0.19973681948657546,3,HOT
22.6,44.6,0.27510006274206106,-0.17998438344741335,1,COMFORT
23.6,46.1,0.19532733097314636,0.4680981989441862,1,COMFORT
28.3,51.0,0.15709765599321723,0.15941193544357155,2,WARM_HUMID
21.6,45.1,0.06414544883285524,0.364097348013159,0,COLD
28.1,79.9,-0.0710285072331296,0.5586796541443698,2,WARM_HUMID
31.9,30.5,-0.01775817560163421,-0.05617797884233131,2,WARM_HUMID
20.3,36.4,0.16580075070151748,0.498905957665259,0,COLD
33.8,42.0,-0.04907549442737689,-0.34968422442017444,3,HOT
23.0,59.0,0.2784353068393733,-0.8379254663680578,1,COMFORT
24.0,51.1,-0.1650197513644247,-0.9897053300578874,1,COMFORT
26.7,47.8,0.04513200747376879,0.40861347577294904,1,COMFORT
29.5,38.3,-0.03709641970268075,0.20667943971249492,2,WARM_HUMID
29.5,75.8,0.05393148984514402,-0.25725416719009814,3,HOT
27.9,43.4,0.10404091882517386,-0.9793337689152217,2,WARM_HUMID
29.7,74.8,-0.17989236329461983,-0.42339747983368686,3,HOT
24.1,37.2,0.10510059727635915,0.38611446153482676,1,COMFORT
20.7,65.2,-0.05309745946598121,-0.18777508400312082,0,COLD
24.3,44.0,0.06486519196264152,0.25205104879170237,1,COMFORT
27.5,47.0,-0.14008061642554573,-0.21597118891371234,2,WARM_HUMID
21.9,25.5,0.09591420632888248,0.23282410068382642,0,COLD
21.0,32.3,0.08576971851226724,-0.15599156538807898,0,COLD
25.8,66.7,0.14499017722446972,0.26389873834486105,1,COMFORT
20.7,31.3,0.08755229998440987,0.28185265923144215,0,COLD
24.0,48.5,-0.020887319317044014,-0.14247772290371116,1,COMFORT
22.1,52.9,0.02552476016558696,0.739332507238788,1,COMFORT
32.1,53.0,0.023728385584798797,0.09909379411570246,3,HOT
20.0,63.8,-0.31622200373725085,0.10082782964507622,0,COLD
23.0,63.3,0.19231360806470238,-0.4424606752668485,1,COMFORT
27.5,44.0,0.1428717235429208,-0.04823016548158324,2,WARM_HUMID
26.8,44.2,-0.2548967474786377,0.4099661178566467,1,COMFORT
32.6,36.4,0.08568466301964665,-0.5664866440214026,3,HOT
28.2,48.0,0.0015349591529380572,-0.5731962572593602,2,WARM_HUMID
27.5,44.0,0.12442122628976227,0.25732780682164214,2,WARM_HUMID
23.3,28.4,-0.06566739714077557,-0.848822510130556,1,COMFORT
21.1,34.9,0.09171202033726486,-0.3374021034887167,0,COLD
27.5,31.8,-0.06044266134256764,0.41538996394107586,2,WARM_HUMID
29.5,40.3,0.07758153242384404,0.06454416569683845,2,WARM_HUMID
27.5,64.0,-0.12331140177418912,-0.6597314404268723,2,WARM_HUMID
27.7,81.3,0.17176536974948442,-0.19927319948283007,2,WARM_HUMID
22.9,63.9,0.03208791753250347,0.24002982576230478,1,COMFORT
31.0,66.1,-0.08313193203244407,0.4597927167017619,3,HOT
29.5,68.8,0.0008186766421970928,-0.16356707198364892,3,HOT
28.7,84.0,0.11768043562947503,0.6297250707014359,3,HOT
25.6,64.0,-0.09789359689535863,-0.1565928022601883,1,COMFORT
30.0,25.7,-0.09462696044207831,0.04288749234288597,2,WARM_HUMID
30.8,50.0,0.12946664499933208,-0.18394655875910593,2,WARM_HUMID
24.9,63.2,-0.12480404751466084,0.004024541154749687,1,COMFORT
27.1,30.0,-0.2950604555380728,0.1170972861964446,1,COMFORT
23.3,46.7,0.04660963250745617,0.7128407030450533,1,COMFORT
20.9,24.4,-0.05269202502750101,-0.0384039752756454,0,COLD
21.0,38.0,-0.19771380536932584,-0.5893225444651368,0,COLD
31.6,70.1,-0.0008222992362646529,-0.054654825096606366,3,HOT
21.6,35.6,-5.410880359142422e-05,-0.20605143540602142,0,COLD
28.7,75.4,0.12328822236238503,0.02489587702197294,3,HOT
32.1,49.0,-0.05279338732166149,-0.04637802395844637,3,HOT
30.3,74.7,0.11417610585774576,0.2994157922925549,3,HOT
32.0,66.1,0.10052508931956944,0.5780038343114896,3,HOT
23.8,48.0,-0.14250952461991906,-0.15905640200064808,1,COMFORT
24.3,18.3,0.05109371912048086,-0.2652465781064117,1,COMFORT
21.7,35.7,0.0753068423199517,0.32305932884664257,0,COLD
30.2,73.6,-0.08702771215082224,-0.024274071680977206,3,HOT
26.6,48.3,-0.11974509744460882,0.21566765405637428,1,COMFORT
31.3,72.3,0.1149206376790016,0.14114344621228833,3,HOT
16.0,70.0,0.07259702429492858,-0.09122737720993584,0,COLD
15.4,61.5,-0.15386903773886115,0.45339692170440493,0,COLD
23.9,35.6,-0.07552134811742987,0.2095570244481902,1,COMFORT
23.2,29.6,0.025799933824541547,-0.8442027695472979,1,COMFORT
27.5,51.1,0.11860211374169388,-0.4539145915782931,2,WARM_HUMID
29.5,69.3,-0.361007583114812,0.637410653446738,3,HOT
28.4,31.0,-0.003345042557707958,0.050623621462727086,2,WARM_HUMID
22.5,39.9,0.0030230318371055,-0.3833517695817895,1,COMFORT
32.1,53.0,-0.21839085206182732,-0.2429572874855281,3,HOT
30.3,75.6,-0.016858070920945625,0.037986893756788376,3,HOT
32.0,63.0,0.0855898002889739,0.43612092184040246,3,HOT
24.8,43.0,-0.006646376510958068,-0.8625100498685749,1,COMFORT
26.6,49.5,0.1917727811177508,-0.00716160300842294,1,COMFORT
11.0,54.6,0.1972216650919911,0.18880770534618196,0,COLD
20.6,62.3,0.14246652858971387,-0.03658872936726216,0,COLD
18.9,29.1,0.1974149177775722,0.09027753160366102,0,COLD
22.5,20.2,-0.09545260910923216,-0.11384500308683124,1,COMFORT
19.7,50.3,-0.2022769154615349,-0.5244394275279536,0,COLD
33.7,62.0,-0.09172767044879224,0.5598391647384794,3,HOT
19.7,37.2,0.2422174881370991,0.3248468517996272,0,COLD
21.8,46.1,0.28758887226391844,-0.6704422565971742,0,COLD
19.5,56.0,-0.05818575394291374,0.3998125025893675,0,COLD
33.0,68.7,0.19438917923606258,0.4401498608552533,3,HOT
19.8,40.7,-0.28304188059381075,0.7739729940627964,0,COLD
29.5,27.3,0.050942412469494026,-0.0576450391617524,2,WARM_HUMID
29.6,79.1,-0.017082022262951482,-0.9550081159954843,3,HOT
23.0,43.0,0.03626932515287561,0.9273807383249486,1,COMFORT
20.5,36.8,0.05736843063768726,-0.14479647572386362,0,COLD
32.5,26.2,0.06774937099262908,0.1715257296439561,3,HOT
30.2,60.0,0.032468788437296225,0.17770124186835012,3,HOT
37.1,47.3,0.3966124614737765,-0.02581531604996348,3,HOT
23.3,35.5,-0.05790736234276746,-0.9438566826089563,1,COMFORT
33.4,20.0,-0.05902947839545932,-0.15776968484831488,3,HOT
31.8,67.0,0.10045088232450576,0.04648563293235172,3,HOT
23.3,27.1,-0.07398125764797013,-0.3254913848584957,1,COMFORT
25.6,41.7,0.04406210275109982,-0.3580085470349543,1,COMFORT
31.7,68.0,0.16703996267797636,-0.04739407626843294,3,HOT
25.1,38.7,-0.305749785230302,-0.13918652268713844,1,COMFORT
33.6,18.6,0.1030710459004468,-0.6059054191663347,3,HOT
27.2,64.9,0.18564967491991133,0.1355041890274551,2,WARM_HUMID
30.3,63.6,-0.20374944000914394,-0.1971283536147388,3,HOT
23.5,58.2,-0.015308458594327196,-0.632452070239925,1,COMFORT
20.8,32.9,-0.031144370478881387,0.3808771781329807,0,COLD
35.0,57.0,-0.013871208406733003,0.6373689296030034,3,HOT
31.0,72.0,0.062007754352959375,0.5342684490441538,3,HOT
27.9,62.0,0.30672318891882266,-0.05054363568849225,2,WARM_HUMID
28.6,56.0,0.08254555110136352,0.3257612262530788,2,WARM_HUMID
38.5,16.1,0.13887069623940887,0.09802083760497902,3,HOT
31.3,23.5,-0.34286658667424247,-0.8057165829771771,2,WARM_HUMID
30.7,55.0,-0.24250700624220212,-0.17108540299600608,3,HOT
12.2,54.6,-0.22800272718762685,-0.6718614207303185,0,COLD
27.8,24.0,-0.05845216083791271,0.09573742390216512,2,WARM_HUMID
35.0,60.0,0.1348414707930978,0.019428669879989747,3,HOT
34.2,52.2,0.18230822376419267,0.5516462985101539,3,HOT
29.5,78.1,-0.02147613540900659,0.2308288052992269,3,HOT
21.8,47.1,-0.17067482261894548,0.20091569570620718,0,COLD
30.0,74.4,-0.09594023812297121,0.6260609695936288,3,HOT
23.9,27.6,0.15675842178468088,0.11157257875805995,1,COMFORT
23.0,40.1,0.10867365905725913,-0.46830317679217776,1,COMFORT
19.0,40.9,0.12457577829502373,0.49018613520002563,0,COLD
31.8,59.9,0.028367377456655185,-0.20741800611558286,3,HOT
32.2,34.8,-0.015927527373506375,-0.0340839615509638,3,HOT
32.1,30.5,-0.07593146179645992,0.5962129136215267,3,HOT
28.7,32.8,0.10389834044470221,-0.04478329183232337,2,WARM_HUMID
35.0,20.9,0.25412636372865843,0.5194494972500244,3,HOT
21.7,43.7,0.09573780045162686,0.29211495347836197,0,COLD
20.9,30.5,-0.0574226221480125,0.03139012390764288,0,COLD
24.5,62.7,0.20153334087953143,0.26069074699953687,1,COMFORT
30.7,56.7,-0.03296914551563054,-0.025594748833790454,3,HOT
29.8,60.9,0.27335014545180847,-0.23018457830745898,2,WARM_HUMID
27.6,79.8,-0.0857854274714886,-0.6832775985303425,2,WARM_HUMID
30.3,69.3,0.022715064024107733,-0.3386937050193845,3,HOT
33.3,16.7,0.0059245141803284185,0.34184370904310846,3,HOT
25.1,38.0,-0.04885328392341799,-0.11727484697920494,1,COMFORT
29.4,71.9,0.23443347295172645,0.015902079134443626,3,HOT
21.3,36.8,0.01603603939368823,0.1974182049990135,0,COLD
22.9,40.4,0.1796134799707361,0.2862659499837194,1,COMFORT
33.1,64.3,-0.09805360304943854,0.5526036322758333,3,HOT
23.1,65.4,-0.10654063474678618,0.1873253656272494,1,COMFORT
30.9,25.0,0.050803097688253494,-0.0881746415033985,2,WARM_HUMID
18.5,50.8,0.11064101467154444,0.0351779930446287,0,COLD
22.5,43.5,0.24657388951336393,0.3615755847437124,1,COMFORT
20.5,34.6,0.13948446669444242,-0.3201581297029178,0,COLD
21.7,48.1,0.34594699724647304,-0.13588882195303315,0,COLD
23.2,35.0,0.13921080099910332,-0.031849863924749505,1,COMFORT
32.6,22.0,-0.08480997012420717,-0.5338923530988615,3,HOT
21.9,53.7,0.07553721801358756,-0.0865333330937068,0,COLD
22.1,72.4,0.0436672914259668,-0.6741965424557504,1,COMFORT
30.3,70.0,-0.11533439354457814,-0.498152407570922,3,HOT
21.9,42.0,0.15794661853878253,0.11905809791745087,0,COLD
18.9,29.2,-0.1722874972858108,-0.26769061364056074,0,COLD
28.2,64.3,-0.06711209955090772,0.10643175693175554,2,WARM_HUMID
20.8,22.4,0.053831899566986745,-0.04955733288255302,0,COLD
